hyperedge_id,concept_ids,concepts,degree,hyperedge_weight
851,218|95,concept_218 | concept_95,2,0.017239583656191826
819,218|58,concept_218 | concept_58,2,0.017237799242138863
1000,235|71,concept_235 | concept_71,2,0.017232641577720642
77,20|151,concept_20 | concept_151,2,0.01722671650350094
3146,188|299,concept_188 | concept_299,2,0.01722242496907711
2296,151|131,concept_151 | concept_131,2,0.01722037047147751
961,235|17,concept_235 | concept_17,2,0.01722017303109169
866,218|111,concept_218 | concept_111,2,0.017220083624124527
116,21|260,concept_21 | concept_260,2,0.01721625030040741
2275,151|105,concept_151 | concept_105,2,0.01718328893184662
2227,151|49,concept_151 | concept_49,2,0.01718323491513729
284,59|40,concept_59 | concept_40,2,0.01717216707766056
2258,151|86,concept_151 | concept_86,2,0.017159199342131615
3072,202|125,concept_202 | concept_125,2,0.017148442566394806
909,218|171,concept_218 | concept_171,2,0.017142856493592262
246,54|30,concept_54 | concept_30,2,0.017142577096819878
3344,52|195,concept_52 | concept_195,2,0.017132675275206566
2957,184|295,concept_184 | concept_295,2,0.01711547188460827
2941,122|154,concept_122 | concept_154,2,0.01711491495370865
69,20|54,concept_20 | concept_54,2,0.017111795023083687
234,54|14,concept_54 | concept_14,2,0.0171041376888752
3239,32|256,concept_32 | concept_256,2,0.017102137207984924
2198,151|9,concept_151 | concept_9,2,0.017089037224650383
1101,235|212,concept_235 | concept_212,2,0.017081495374441147
180,35|244,concept_35 | concept_244,2,0.01707618683576584
2223,151|44,concept_151 | concept_44,2,0.017075110226869583
1027,235|102,concept_235 | concept_102,2,0.017073698341846466
612,153|235,concept_153 | concept_235,2,0.017069585621356964
303,59|294,concept_59 | concept_294,2,0.017057618126273155
1417,244|219,concept_244 | concept_219,2,0.01705426350235939
1380,244|173,concept_244 | concept_173,2,0.01705131307244301
2208,151|24,concept_151 | concept_24,2,0.017042331397533417
1073,235|175,concept_235 | concept_175,2,0.017034990713000298
139,25|235,concept_25 | concept_235,2,0.017032653093338013
1337,244|120,concept_244 | concept_120,2,0.017023960128426552
1095,235|204,concept_235 | concept_204,2,0.017023133113980293
1596,289|69,concept_289 | concept_69,2,0.01702069491147995
3134,158|188,concept_158 | concept_188,2,0.017018454149365425
1390,244|186,concept_244 | concept_186,2,0.01701812818646431
3380,180|195,concept_180 | concept_195,2,0.01701524294912815
3383,180|306,concept_180 | concept_306,2,0.01701524294912815
2276,151|106,concept_151 | concept_106,2,0.01700802519917488
3428,106|198,concept_106 | concept_198,2,0.01700802519917488
1288,244|64,concept_244 | concept_64,2,0.017005257308483124
48,10|235,concept_10 | concept_235,2,0.01700226031243801
2374,298|125,concept_298 | concept_125,2,0.017000354826450348
364,132|73,concept_132 | concept_73,2,0.01699926145374775
542,149|73,concept_149 | concept_73,2,0.01699926145374775
2288,151|121,concept_151 | concept_121,2,0.016976511105895042
807,218|43,concept_218 | concept_43,2,0.01697416976094246
2204,151|17,concept_151 | concept_17,2,0.01697416976094246
2311,157|125,concept_157 | concept_125,2,0.016970738768577576
2233,151|57,concept_151 | concept_57,2,0.016966387629508972
3065,110|125,concept_110 | concept_125,2,0.016961613669991493
2220,151|40,concept_151 | concept_40,2,0.016949152573943138
858,218|102,concept_218 | concept_102,2,0.016944024711847305
2205,151|19,concept_151 | concept_19,2,0.01693851873278618
3285,19|34,concept_19 | concept_34,2,0.01693851873278618
3367,118|195,concept_118 | concept_195,2,0.016930488869547844
295,59|183,concept_59 | concept_183,2,0.016920974478125572
1333,244|115,concept_244 | concept_115,2,0.016910739243030548
687,183|235,concept_183 | concept_235,2,0.016909075900912285
1480,260|4,concept_260 | concept_4,2,0.016904719173908234
2991,185|296,concept_185 | concept_296,2,0.01690140925347805
2269,151|99,concept_151 | concept_99,2,0.016896886751055717
2583,9|79,concept_9 | concept_79,2,0.01689484342932701
2587,9|167,concept_9 | concept_167,2,0.01689484342932701
1744,294|80,concept_294 | concept_80,2,0.01689085364341736
2170,14|151,concept_14 | concept_151,2,0.016890335828065872
1339,244|124,concept_244 | concept_124,2,0.016888249665498734
3433,124|156,concept_124 | concept_156,2,0.016888249665498734
2279,151|110,concept_151 | concept_110,2,0.016885552555322647
3447,242|143,concept_242 | concept_143,2,0.016885552555322647
3459,309|143,concept_309 | concept_143,2,0.016885552555322647
2022,259|222,concept_259 | concept_222,2,0.016879672184586525
698,194|91,concept_194 | concept_91,2,0.016877006739377975
2905,26|250,concept_26 | concept_250,2,0.016858553513884544
1500,260|224,concept_260 | concept_224,2,0.01685698702931404
3138,173|85,concept_173 | concept_85,2,0.01685149036347866
2263,151|93,concept_151 | concept_93,2,0.016846120357513428
2274,151|104,concept_151 | concept_104,2,0.01683862693607807
896,218|156,concept_218 | concept_156,2,0.01683168299496174
2810,23|72,concept_23 | concept_72,2,0.016829948872327805
1839,163|147,concept_163 | concept_147,2,0.016829052940011024
3212,189|112,concept_189 | concept_112,2,0.01680877059698105
1262,244|29,concept_244 | concept_29,2,0.016804741695523262
171,35|151,concept_35 | concept_151,2,0.016801368445158005
1050,235|133,concept_235 | concept_133,2,0.016793282702565193
360,132|36,concept_132 | concept_36,2,0.016790034249424934
1013,235|86,concept_235 | concept_86,2,0.0167778842151165
1419,244|221,concept_244 | concept_221,2,0.016775157302618027
877,218|126,concept_218 | concept_126,2,0.016771020367741585
206,51|54,concept_51 | concept_54,2,0.016764884814620018
869,218|115,concept_218 | concept_115,2,0.016736401244997978
2256,151|84,concept_151 | concept_84,2,0.016732430085539818
2792,311|243,concept_311 | concept_243,2,0.016725558787584305
1270,244|39,concept_244 | concept_39,2,0.016722407191991806
226,54|5,concept_54 | concept_5,2,0.01672060415148735
245,54|29,concept_54 | concept_29,2,0.016720550134778023
575,149|142,concept_149 | concept_142,2,0.016713092103600502
2121,308|142,concept_308 | concept_142,2,0.016713092103600502
2379,3|221,concept_3 | concept_221,2,0.01670951209962368
984,235|49,concept_235 | concept_49,2,0.016701461747288704
1278,244|49,concept_244 | concept_49,2,0.016701461747288704
2250,151|77,concept_151 | concept_77,2,0.01668897643685341
898,218|158,concept_218 | concept_158,2,0.016686927527189255
596,153|40,concept_153 | concept_40,2,0.01668153516948223
354,132|1,concept_132 | concept_1,2,0.016681265085935593
241,54|24,concept_54 | concept_24,2,0.016675829887390137
1379,244|172,concept_244 | concept_172,2,0.016674082726240158
1318,244|98,concept_244 | concept_98,2,0.01666666753590107
2068,304|146,concept_304 | concept_146,2,0.01666175201535225
2455,220|8,concept_220 | concept_8,2,0.016657564789056778
921,218|186,concept_218 | concept_186,2,0.016648169606924057
55,20|1,concept_20 | concept_1,2,0.01664145290851593
987,235|53,concept_235 | concept_53,2,0.01663031615316868
971,235|32,concept_235 | concept_32,2,0.016627078875899315
1008,235|80,concept_235 | concept_80,2,0.016614459455013275
1046,235|127,concept_235 | concept_127,2,0.016613643616437912
2293,151|127,concept_151 | concept_127,2,0.016613643616437912
1334,244|116,concept_244 | concept_116,2,0.016610311344265938
2738,311|15,concept_311 | concept_15,2,0.016609180718660355
3024,43|252,concept_43 | concept_252,2,0.016605166718363762
1411,244|212,concept_244 | concept_212,2,0.01659906655550003
1810,90|304,concept_90 | concept_304,2,0.016585655510425568
517,145|218,concept_145 | concept_218,2,0.016576116904616356
1069,235|171,concept_235 | concept_171,2,0.01657142862677574
1801,90|50,concept_90 | concept_50,2,0.016562456265091896
982,235|46,concept_235 | concept_46,2,0.01656184531748295
2225,151|46,concept_151 | concept_46,2,0.01656184531748295
1707,289|232,concept_289 | concept_232,2,0.01656079851090908
3330,37|92,concept_37 | concept_92,2,0.01656050980091095
997,235|66,concept_235 | concept_66,2,0.01655907928943634
2186,29|151,concept_29 | concept_151,2,0.016552165150642395
840,218|83,concept_218 | concept_83,2,0.016551723703742027
923,218|188,concept_218 | concept_188,2,0.01655062846839428
89,20|289,concept_20 | concept_289,2,0.016548680141568184
1312,244|91,concept_244 | concept_91,2,0.01654095947742462
1264,244|31,concept_244 | concept_31,2,0.016537409275770187
652,178|131,concept_178 | concept_131,2,0.016530634835362434
163,35|54,concept_35 | concept_54,2,0.01652655191719532
901,218|162,concept_218 | concept_162,2,0.016521738842129707
114,21|244,concept_21 | concept_244,2,0.016505738720297813
273,54|218,concept_54 | concept_218,2,0.016466891393065453
943,218|213,concept_218 | concept_213,2,0.016464363783597946
1064,235|165,concept_235 | concept_165,2,0.016462530940771103
1247,244|11,concept_244 | concept_11,2,0.016454748809337616
183,35|289,concept_35 | concept_289,2,0.016451600939035416
2278,151|109,concept_151 | concept_109,2,0.016449885442852974
2028,259|230,concept_259 | concept_230,2,0.01644865609705448
1067,235|168,concept_235 | concept_168,2,0.01643819734454155
2428,63|84,concept_63 | concept_84,2,0.016431786119937897
6,0|54,concept_0 | concept_54,2,0.016421779990196228
3129,126|188,concept_126 | concept_188,2,0.016413237899541855
1097,235|207,concept_235 | concept_207,2,0.016410615295171738
230,54|9,concept_54 | concept_9,2,0.016409359872341156
1221,236|222,concept_236 | concept_222,2,0.016397396102547646
1159,236|101,concept_236 | concept_101,2,0.01639547571539879
1292,244|69,concept_244 | concept_69,2,0.01638839952647686
1037,235|115,concept_235 | concept_115,2,0.016387727111577988
3261,113|190,concept_113 | concept_190,2,0.01638655550777912
1870,240|8,concept_240 | concept_8,2,0.016384489834308624
2271,151|101,concept_151 | concept_101,2,0.016374800354242325
2219,151|39,concept_151 | concept_39,2,0.01637035794556141
1590,289|60,concept_289 | concept_60,2,0.01636747643351555
1357,244|146,concept_244 | concept_146,2,0.016366854310035706
3270,190|301,concept_190 | concept_301,2,0.01636490225791931
972,235|34,concept_235 | concept_34,2,0.016354208812117577
299,59|235,concept_59 | concept_235,2,0.01635162904858589
2238,151|63,concept_151 | concept_63,2,0.016333511099219322
288,59|80,concept_59 | concept_80,2,0.016328854486346245
2252,151|79,concept_151 | concept_79,2,0.016320085152983665
2189,29|187,concept_29 | concept_187,2,0.016316426917910576
1703,289|228,concept_289 | concept_228,2,0.016315432265400887
1422,244|224,concept_244 | concept_224,2,0.016313213855028152
144,25|294,concept_25 | concept_294,2,0.01630704663693905
2622,58|167,concept_58 | concept_167,2,0.01630321890115738
881,218|131,concept_218 | concept_131,2,0.01630072481930256
3403,134|196,concept_134 | concept_196,2,0.016299230977892876
599,153|80,concept_153 | concept_80,2,0.016276640817523003
1100,235|211,concept_235 | concept_211,2,0.01627226732671261
676,183|80,concept_183 | concept_80,2,0.016245931386947632
242,54|26,concept_54 | concept_26,2,0.016241775825619698
1259,244|26,concept_244 | concept_26,2,0.016241775825619698
1566,289|26,concept_289 | concept_26,2,0.016241775825619698
2209,151|26,concept_151 | concept_26,2,0.016241775825619698
2222,151|43,concept_151 | concept_43,2,0.016236161813139915
1790,69|151,concept_69 | concept_151,2,0.01623459905385971
3112,64|188,concept_64 | concept_188,2,0.01622639037668705
3384,195|210,concept_195 | concept_210,2,0.016218585893511772
2601,24|167,concept_24 | concept_167,2,0.016217701137065887
593,149|289,concept_149 | concept_289,2,0.01621711067855358
1354,244|141,concept_244 | concept_141,2,0.01621621660888195
3151,203|141,concept_203 | concept_141,2,0.01621621660888195
1287,244|63,concept_244 | concept_63,2,0.016215579584240913
942,218|212,concept_218 | concept_212,2,0.016205977648496628
1425,244|228,concept_244 | concept_228,2,0.016202129423618317
253,54|39,concept_54 | concept_39,2,0.016194332391023636
804,218|39,concept_218 | concept_39,2,0.016194332391023636
1088,235|196,concept_235 | concept_196,2,0.01618986763060093
1081,235|187,concept_235 | concept_187,2,0.0161734689027071
1364,244|156,concept_244 | concept_156,2,0.016171617433428764
3047,186|156,concept_186 | concept_156,2,0.016171617433428764
1025,235|100,concept_235 | concept_100,2,0.016170619055628777
875,218|124,concept_218 | concept_124,2,0.016169602051377296
3055,297|124,concept_297 | concept_124,2,0.016169602051377296
293,59|153,concept_59 | concept_153,2,0.016169438138604164
2214,151|32,concept_151 | concept_32,2,0.016152018681168556
518,145|235,concept_145 | concept_235,2,0.01615108922123909
1096,235|205,concept_235 | concept_205,2,0.016148090362548828
3183,46|65,concept_46 | concept_65,2,0.016142558306455612
184,35|304,concept_35 | concept_304,2,0.016139307990670204
228,54|7,concept_54 | concept_7,2,0.016136009246110916
3026,62|83,concept_62 | concept_83,2,0.016109785065054893
933,218|201,concept_218 | concept_201,2,0.016105417162179947
2922,60|184,concept_60 | concept_184,2,0.016103485599160194
897,218|157,concept_218 | concept_157,2,0.016099924221634865
3109,64|126,concept_64 | concept_126,2,0.016096578910946846
2981,155|108,concept_155 | concept_108,2,0.01608910970389843
2935,107|154,concept_107 | concept_154,2,0.016088666394352913
1381,244|174,concept_244 | concept_174,2,0.016085270792245865
922,218|187,concept_218 | concept_187,2,0.016074366867542267
103,21|132,concept_21 | concept_132,2,0.01606850139796734
864,218|109,concept_218 | concept_109,2,0.016067329794168472
3040,109|201,concept_109 | concept_201,2,0.016067329794168472
3041,109|252,concept_109 | concept_252,2,0.016067329794168472
2848,119|134,concept_119 | concept_134,2,0.01606425642967224
1414,244|215,concept_244 | concept_215,2,0.016061369329690933
1753,294|168,concept_294 | concept_168,2,0.016060641035437584
2930,81|184,concept_81 | concept_184,2,0.016048910096287727
2283,151|115,concept_151 | concept_115,2,0.016039051115512848
3308,258|68,concept_258 | concept_68,2,0.016014782711863518
2321,187|84,concept_187 | concept_84,2,0.01600819081068039
1267,244|36,concept_244 | concept_36,2,0.01600770279765129
1252,244|16,concept_244 | concept_16,2,0.01600564830005169
2421,4|164,concept_4 | concept_164,2,0.016000723466277122
3045,171|252,concept_171 | concept_252,2,0.01600000075995922
1028,235|103,concept_235 | concept_103,2,0.015995057299733162
9,0|132,concept_0 | concept_132,2,0.015989627689123154
794,218|28,concept_218 | concept_28,2,0.01598360575735569
2300,151|136,concept_151 | concept_136,2,0.01598207652568817
856,218|100,concept_218 | concept_100,2,0.015979627147316933
1320,244|100,concept_244 | concept_100,2,0.015979627147316933
1180,236|140,concept_236 | concept_140,2,0.015977444127202034
1921,240|140,concept_240 | concept_140,2,0.015977444127202034
1556,289|6,concept_289 | concept_6,2,0.015972774475812912
926,218|192,concept_218 | concept_192,2,0.015970859676599503
3059,44|125,concept_44 | concept_125,2,0.015956653282046318
1076,235|180,concept_235 | concept_180,2,0.015951789915561676
870,218|116,concept_218 | concept_116,2,0.015943923965096474
1055,235|152,concept_235 | concept_152,2,0.015943313017487526
1859,193|147,concept_193 | concept_147,2,0.015943313017487526
2464,220|147,concept_220 | concept_147,2,0.015943313017487526
2972,27|251,concept_27 | concept_251,2,0.015941141173243523
165,35|90,concept_35 | concept_90,2,0.015939440578222275
3394,72|196,concept_72 | concept_196,2,0.015934843569993973
776,218|1,concept_218 | concept_1,2,0.015924835577607155
275,54|236,concept_54 | concept_236,2,0.01592027209699154
902,218|163,concept_218 | concept_163,2,0.01591934636235237
1805,90|163,concept_90 | concept_163,2,0.01591777615249157
964,235|23,concept_235 | concept_23,2,0.015916885808110237
82,20|218,concept_20 | concept_218,2,0.01591661386191845
2537,310|56,concept_310 | concept_56,2,0.015904491767287254
1307,244|84,concept_244 | concept_84,2,0.015883322805166245
1430,244|233,concept_244 | concept_233,2,0.01588181033730507
1051,235|134,concept_235 | concept_134,2,0.015877138823270798
3033,83|171,concept_83 | concept_171,2,0.01586206816136837
211,51|151,concept_51 | concept_151,2,0.015837736427783966
2743,311|22,concept_311 | concept_22,2,0.01583760790526867
1721,289|250,concept_289 | concept_250,2,0.01582982949912548
1040,235|119,concept_235 | concept_119,2,0.015829551964998245
1806,90|193,concept_90 | concept_193,2,0.015825016424059868
1078,235|182,concept_235 | concept_182,2,0.01582278497517109
2424,4|227,concept_4 | concept_227,2,0.01581992395222187
1058,235|157,concept_235 | concept_157,2,0.015814969316124916
3076,15|64,concept_15 | concept_64,2,0.01581321284174919
2910,41|122,concept_41 | concept_122,2,0.01580202765762806
1620,289|101,concept_289 | concept_101,2,0.015795893967151642
380,132|194,concept_132 | concept_194,2,0.015779849141836166
2019,259|217,concept_259 | concept_217,2,0.01577025279402733
1429,244|232,concept_244 | concept_232,2,0.01576678827404976
274,54|235,concept_54 | concept_235,2,0.01576409488916397
1437,244|243,concept_244 | concept_243,2,0.015761859714984894
53,10|294,concept_10 | concept_294,2,0.015756022185087204
1388,244|184,concept_244 | concept_184,2,0.015746233984827995
2558,310|246,concept_310 | concept_246,2,0.015744835138320923
1903,240|92,concept_240 | concept_92,2,0.015740741044282913
3360,92|180,concept_92 | concept_180,2,0.015740741044282913
98,21|54,concept_21 | concept_54,2,0.015722353011369705
857,218|101,concept_218 | concept_101,2,0.015713192522525787
1407,244|207,concept_244 | concept_207,2,0.01571229100227356
1558,289|11,concept_289 | concept_11,2,0.015706805512309074
2894,11|184,concept_11 | concept_184,2,0.015706805512309074
957,235|13,concept_235 | concept_13,2,0.015704583376646042
3313,258|177,concept_258 | concept_177,2,0.015699658542871475
3193,65|86,concept_65 | concept_86,2,0.01569599285721779
3217,189|300,concept_189 | concept_300,2,0.01569506712257862
832,218|74,concept_218 | concept_74,2,0.015693360939621925
910,218|172,concept_218 | concept_172,2,0.015690499916672707
788,218|19,concept_218 | concept_19,2,0.015683814883232117
1458,249|134,concept_249 | concept_134,2,0.01568232662975788
860,218|104,concept_218 | concept_104,2,0.01567734219133854
975,235|38,concept_235 | concept_38,2,0.015672823414206505
1496,260|216,concept_260 | concept_216,2,0.01566937565803528
135,25|183,concept_25 | concept_183,2,0.01565781980752945
842,218|85,concept_218 | concept_85,2,0.015655577182769775
1308,244|85,concept_244 | concept_85,2,0.015655577182769775
2295,151|130,concept_151 | concept_130,2,0.015655577182769775
1065,235|166,concept_235 | concept_166,2,0.015652699396014214
785,218|16,concept_218 | concept_16,2,0.01565258391201496
3471,162|303,concept_162 | concept_303,2,0.01565217413008213
2231,151|55,concept_151 | concept_55,2,0.015643423423171043
2380,3|228,concept_3 | concept_228,2,0.015638388693332672
1235,236|289,concept_236 | concept_289,2,0.015626834705471992
247,54|31,concept_54 | concept_31,2,0.015625
2284,151|116,concept_151 | concept_116,2,0.015623072162270546
813,218|50,concept_218 | concept_50,2,0.015617618337273598
1041,235|120,concept_235 | concept_120,2,0.01560529600828886
684,183|168,concept_183 | concept_168,2,0.015595957636833191
664,178|218,concept_178 | concept_218,2,0.015591348521411419
3255,87|175,concept_87 | concept_175,2,0.015590200200676918
1723,289|252,concept_289 | concept_252,2,0.015587936155498028
1102,235|213,concept_235 | concept_213,2,0.015574398450553417
3012,28|62,concept_28 | concept_62,2,0.015573770739138126
2989,185|123,concept_185 | concept_123,2,0.015561015345156193
1342,244|127,concept_244 | concept_127,2,0.015553198754787445
876,218|125,concept_218 | concept_125,2,0.01554910559207201
2425,4|305,concept_4 | concept_305,2,0.015548725612461567
2353,253|298,concept_253 | concept_298,2,0.015543683432042599
2251,151|78,concept_151 | concept_78,2,0.015532872639596462
927,218|193,concept_218 | concept_193,2,0.01553230918943882
2002,259|138,concept_259 | concept_138,2,0.015526443719863892
3441,128|160,concept_128 | concept_160,2,0.015515515580773354
1219,236|219,concept_236 | concept_219,2,0.01550387591123581
2021,259|220,concept_259 | concept_220,2,0.015500234439969063
786,218|17,concept_218 | concept_17,2,0.015498154796659946
1774,36|70,concept_36 | concept_70,2,0.015486149117350578
1906,240|101,concept_240 | concept_101,2,0.015485765412449837
1838,163|146,concept_163 | concept_146,2,0.015482158400118351
2327,187|172,concept_187 | concept_172,2,0.015479731373488903
983,235|47,concept_235 | concept_47,2,0.015478761866688728
962,235|19,concept_235 | concept_19,2,0.015474696643650532
172,35|163,concept_35 | concept_163,2,0.015464754775166512
1468,249|226,concept_249 | concept_226,2,0.015455950982868671
1769,1|304,concept_1 | concept_304,2,0.015447089448571205
90,20|304,concept_20 | concept_304,2,0.015445435419678688
843,218|86,concept_218 | concept_86,2,0.015443279407918453
1391,244|187,concept_244 | concept_187,2,0.01544011291116476
1369,244|162,concept_244 | concept_162,2,0.015434782952070236
3399,93|196,concept_93 | concept_196,2,0.015415789559483528
1077,235|181,concept_235 | concept_181,2,0.015411888249218464
3314,258|192,concept_258 | concept_192,2,0.01541047915816307
816,218|55,concept_218 | concept_55,2,0.015407593920826912
1960,240|231,concept_240 | concept_231,2,0.015402612276375294
2986,155|296,concept_155 | concept_296,2,0.01539448369294405
3324,22|195,concept_22 | concept_195,2,0.01539147924631834
2959,199|295,concept_199 | concept_295,2,0.01537410356104374
1804,90|151,concept_90 | concept_151,2,0.015361211262643337
990,235|57,concept_235 | concept_57,2,0.015360736288130283
294,59|168,concept_59 | concept_168,2,0.01534957904368639
3414,196|307,concept_196 | concept_307,2,0.015348459593951702
95,21|35,concept_21 | concept_35,2,0.01533977035433054
1279,244|50,concept_244 | concept_50,2,0.015339724719524384
400,145|12,concept_145 | concept_12,2,0.015339664183557034
2961,12|27,concept_12 | concept_27,2,0.015339664183557034
2962,12|61,concept_12 | concept_61,2,0.015339664183557034
2966,12|251,concept_12 | concept_251,2,0.015339664183557034
939,218|208,concept_218 | concept_208,2,0.01533816009759903
1944,240|208,concept_240 | concept_208,2,0.01533816009759903
2427,63|44,concept_63 | concept_44,2,0.01533528883010149
1183,236|146,concept_236 | concept_146,2,0.01533470954746008
243,54|27,concept_54 | concept_27,2,0.015328019857406616
611,153|218,concept_153 | concept_218,2,0.015327234752476215
176,35|218,concept_35 | concept_218,2,0.015314853750169277
3208,174|189,concept_174 | concept_189,2,0.015310077928006649
1800,90|8,concept_90 | concept_8,2,0.01529219001531601
2956,184|250,concept_184 | concept_250,2,0.015289821662008762
941,218|211,concept_218 | concept_211,2,0.015288487076759338
186,51|1,concept_51 | concept_1,2,0.01528784167021513
2928,81|154,concept_81 | concept_154,2,0.015284677036106586
1289,244|65,concept_244 | concept_65,2,0.015282941050827503
3195,65|174,concept_65 | concept_174,2,0.015282941050827503
1636,289|122,concept_289 | concept_122,2,0.015281173400580883
233,54|13,concept_54 | concept_13,2,0.015280135907232761
782,218|13,concept_218 | concept_13,2,0.015280135907232761
1249,244|13,concept_244 | concept_13,2,0.015280135907232761
1145,236|78,concept_236 | concept_78,2,0.015279274433851242
2172,14|172,concept_14 | concept_172,2,0.01527860015630722
1195,236|165,concept_236 | concept_165,2,0.015277229249477386
3377,165|210,concept_165 | concept_210,2,0.015277229249477386
2132,308|217,concept_308 | concept_217,2,0.015272244811058044
3289,19|258,concept_19 | concept_258,2,0.015265579335391521
1713,289|240,concept_289 | concept_240,2,0.01526544988155365
1070,235|172,concept_235 | concept_172,2,0.015245544724166393
133,25|153,concept_25 | concept_153,2,0.015237731859087944
835,218|77,concept_218 | concept_77,2,0.015236522071063519
2173,14|187,concept_14 | concept_187,2,0.015229261480271816
1376,244|169,concept_244 | concept_169,2,0.015224656090140343
815,218|53,concept_218 | concept_53,2,0.015217606909573078
2431,63|172,concept_63 | concept_172,2,0.015213160775601864
1225,236|227,concept_236 | concept_227,2,0.015211223624646664
1060,235|159,concept_235 | concept_159,2,0.015210777521133423
1367,244|159,concept_244 | concept_159,2,0.015210777521133423
2408,221|159,concept_221 | concept_159,2,0.015210777521133423
1365,244|157,concept_244 | concept_157,2,0.015197568573057652
1110,236|4,concept_236 | concept_4,2,0.015187127515673637
1950,240|216,concept_240 | concept_216,2,0.01517970860004425
1393,244|189,concept_244 | concept_189,2,0.015177647583186626
1154,236|96,concept_236 | concept_96,2,0.015171217732131481
2247,151|74,concept_151 | concept_74,2,0.015170249156653881
3048,186|252,concept_186 | concept_252,2,0.015168331563472748
2168,14|84,concept_14 | concept_84,2,0.015163475647568703
71,20|90,concept_20 | concept_90,2,0.015158131718635559
800,218|34,concept_218 | concept_34,2,0.01515755895525217
250,54|36,concept_54 | concept_36,2,0.015145132318139076
2259,151|87,concept_151 | concept_87,2,0.015144766308367252
808,218|44,concept_218 | concept_44,2,0.015136451460421085
827,218|69,concept_218 | concept_69,2,0.01512381061911583
2871,211|181,concept_211 | concept_181,2,0.015122462995350361
818,218|57,concept_218 | concept_57,2,0.015119888819754124
865,218|110,concept_218 | concept_110,2,0.015110795386135578
1218,236|217,concept_236 | concept_217,2,0.015106242150068283
1340,244|125,concept_244 | concept_125,2,0.01510484516620636
810,218|46,concept_218 | concept_46,2,0.015094339847564697
3189,46|189,concept_46 | concept_189,2,0.015094339847564697
1459,249|136,concept_249 | concept_136,2,0.015085885301232338
1821,163|73,concept_163 | concept_73,2,0.015077604912221432
805,218|40,concept_218 | concept_40,2,0.015075825154781342
659,178|163,concept_178 | concept_163,2,0.015067369677126408
2977,61|251,concept_61 | concept_251,2,0.015064562670886517
236,54|16,concept_54 | concept_16,2,0.015064139850437641
3172,16|174,concept_16 | concept_174,2,0.015064139850437641
672,178|304,concept_178 | concept_304,2,0.015060515142977238
3110,64|158,concept_64 | concept_158,2,0.015058090910315514
147,35|2,concept_35 | concept_2,2,0.015056922100484371
1552,289|2,concept_289 | concept_2,2,0.015056922100484371
1968,259|2,concept_259 | concept_2,2,0.015056922100484371
1284,244|60,concept_244 | concept_60,2,0.015047518536448479
43,10|168,concept_10 | concept_168,2,0.015043885447084904
885,218|138,concept_218 | concept_138,2,0.015041242353618145
2371,298|63,concept_298 | concept_63,2,0.01503626350313425
47,10|218,concept_10 | concept_218,2,0.015026082284748554
1001,235|72,concept_235 | concept_72,2,0.015020065940916538
2934,107|122,concept_107 | concept_122,2,0.015016088262200356
2940,107|295,concept_107 | concept_295,2,0.015016088262200356
1044,235|125,concept_235 | concept_125,2,0.015015993267297745
1022,235|97,concept_235 | concept_97,2,0.015008472837507725
2528,212|176,concept_212 | concept_176,2,0.015005359426140785
795,218|29,concept_218 | concept_29,2,0.015003031119704247
2184,29|84,concept_29 | concept_84,2,0.015003031119704247
106,21|151,concept_21 | concept_151,2,0.014993623830378056
78,20|163,concept_20 | concept_163,2,0.014985749498009682
2228,151|50,concept_151 | concept_50,2,0.01497846283018589
2945,122|295,concept_122 | concept_295,2,0.014975550584495068
138,25|218,concept_25 | concept_218,2,0.014970403164625168
2607,39|79,concept_39 | concept_79,2,0.014962154440581799
3294,34|258,concept_34 | concept_258,2,0.01495811715722084
907,218|168,concept_218 | concept_168,2,0.014957016333937645
2078,304|222,concept_304 | concept_222,2,0.014950566925108433
846,218|90,concept_218 | concept_90,2,0.014934510923922062
1293,244|70,concept_244 | concept_70,2,0.014933894388377666
1485,260|73,concept_260 | concept_73,2,0.014929785393178463
2050,304|73,concept_304 | concept_73,2,0.014929785393178463
934,218|202,concept_218 | concept_202,2,0.014922475442290306
872,218|119,concept_218 | concept_119,2,0.01491681020706892
1286,244|62,concept_244 | concept_62,2,0.014916467480361462
254,54|41,concept_54 | concept_41,2,0.014907573349773884
2907,41|60,concept_41 | concept_60,2,0.014907573349773884
279,54|289,concept_54 | concept_289,2,0.01490512304008007
2451,179|70,concept_179 | concept_70,2,0.014903846196830273
1087,235|195,concept_235 | concept_195,2,0.014903564937412739
174,35|193,concept_35 | concept_193,2,0.014902627095580101
1605,289|81,concept_289 | concept_81,2,0.014902560040354729
2933,81|295,concept_81 | concept_295,2,0.014902560040354729
1957,240|227,concept_240 | concept_227,2,0.014895964413881302
2351,253|227,concept_253 | concept_227,2,0.014895964413881302
1433,244|239,concept_244 | concept_239,2,0.014895581640303135
305,117|1,concept_117 | concept_1,2,0.01488972082734108
2267,151|97,concept_151 | concept_97,2,0.014887436293065548
1217,236|216,concept_236 | concept_216,2,0.01488590706139803
1498,260|219,concept_260 | concept_219,2,0.014883721247315407
1328,244|110,concept_244 | concept_110,2,0.01488261204212904
2266,151|96,concept_151 | concept_96,2,0.014882242307066917
3196,65|189,concept_65 | concept_189,2,0.014869888313114643
42,10|153,concept_10 | concept_153,2,0.014865851029753685
1466,249|211,concept_249 | concept_211,2,0.014863068237900734
2593,9|311,concept_9 | concept_311,2,0.01485581137239933
